participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.x1,player.x2,player.x3,player.x4,player.x5,player.y,player.chose_x1,player.chose_x2,player.chose_x3,player.chose_x4,player.chose_x5,player.number_variables,player.guess,player.correct,group.id_in_subsession,group.x1,group.x2,group.x3,group.x4,group.x5,group.y,group.polarized,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,17,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,18,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,18,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,19,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,19,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,20,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,20,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,21,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,21,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,22,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,22,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,23,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,23,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,24,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,24,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,25,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,25,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,26,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,26,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,27,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,27,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,28,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,28,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,29,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,29,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,30,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,30,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,31,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,31,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,32,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,32,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,33,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,33,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,34,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,34,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,35,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,35,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,36,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,36,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,37,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,37,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,38,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,38,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,39,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,39,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,40,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,40,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,41,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,41,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,42,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,42,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,43,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,43,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,44,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,44,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,45,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,45,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,46,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,46,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,47,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,47,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,48,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,48,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,49,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,49,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,50,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,50,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,51,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,51,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,52,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,52,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,53,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,53,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,54,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,54,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,55,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,55,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,56,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,56,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,57,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,57,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,58,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,58,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,59,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,59,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,60,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,60,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,61,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,61,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,62,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,62,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,63,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,63,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,64,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,64,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,65,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,65,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,66,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,66,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,67,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,67,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,68,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,68,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,69,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,69,cwzzw4qm,,,,,1
1,f8ywo5sl,,0,0,410,,,,0,,,0.0,1,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,70,cwzzw4qm,,,,,1
2,86544g9b,,0,0,410,,,,0,,,0.0,2,,0.0,,,,,,,0,0,0,0,0,,,,1,,,,,,,,70,cwzzw4qm,,,,,1
1,nl0lf9mk,LAB26,0,410,410,Part2,Result,2023-06-06 18:01:21.917600,1,,,57.0,1,,1.0,0,-9,7,-4,94,1,1,0,1,0,1,3,1,1,1,0,-9,7,-4,94,1,,1,8i4us26m,,,,,0
2,l9f93y7e,LAB29,0,410,410,Part2,Result,2023-06-06 18:01:23.971285,1,,,52.0,2,,0.0,0,-10,5,-10,100,0,1,1,1,1,0,4,1,0,1,0,-9,7,-4,94,1,,1,8i4us26m,,,,,0
3,i0xtvmf7,LAB21,0,410,410,Part2,Result,2023-06-06 18:01:25.376309,1,,,56.0,1,,1.0,0,-7,1,-9,100,0,1,1,1,1,0,4,0,1,2,0,-7,1,-9,100,0,,1,8i4us26m,,,,,0
4,ds8qmihn,LAB17,0,410,410,Part2,Result,2023-06-06 18:01:28.211035,1,,,46.0,2,,1.0,0,-7,1,-9,100,0,1,1,1,0,1,4,0,1,2,0,-7,1,-9,100,0,,1,8i4us26m,,,,,0
5,cdztu33r,LAB1,0,410,410,Part2,Result,2023-06-06 18:01:28.923377,1,,,34.0,1,,0.0,1,-10,8,-7,95,1,1,1,1,1,0,4,0,0,3,1,-10,8,-7,95,1,,1,8i4us26m,,,,,0
6,rrfz9xv7,LAB09,0,410,410,Part2,Result,2023-06-06 18:01:30.196859,1,,,41.0,2,,0.0,1,-10,8,-7,95,1,0,0,0,0,1,1,0,0,3,1,-10,8,-7,95,1,,1,8i4us26m,,,,,0
7,cefo5bkh,LAB12,0,410,410,Part2,Result,2023-06-06 18:01:32.818481,1,,,55.0,1,,1.0,1,-13,0,1,92,0,0,1,1,0,1,3,0,1,4,1,-13,0,1,92,0,,1,8i4us26m,,,,,0
8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,1,-12,2,-11,102,0,0,0,1,0,1,2,0,1,4,1,-13,0,1,92,0,,1,8i4us26m,,,,,0
1,nl0lf9mk,LAB26,0,410,410,Part2,Result,2023-06-06 18:01:21.917600,1,,,57.0,1,,0.0,0,-8,3,-6,90,0,1,0,1,0,1,3,1,0,1,0,-8,3,-6,90,0,,2,8i4us26m,,,,,0
2,l9f93y7e,LAB29,0,410,410,Part2,Result,2023-06-06 18:01:23.971285,1,,,52.0,2,,1.0,1,-12,0,-7,97,0,0,0,0,1,1,2,0,1,1,0,-8,3,-6,90,0,,2,8i4us26m,,,,,0
3,i0xtvmf7,LAB21,0,410,410,Part2,Result,2023-06-06 18:01:25.376309,1,,,56.0,1,,1.0,0,-10,2,-2,103,0,1,0,0,0,0,1,0,1,2,0,-10,2,-2,103,0,,2,8i4us26m,,,,,0
4,ds8qmihn,LAB17,0,410,410,Part2,Result,2023-06-06 18:01:28.211035,1,,,46.0,2,,0.0,0,-10,2,-2,103,0,0,1,1,1,1,5,1,0,2,0,-10,2,-2,103,0,,2,8i4us26m,,,,,0
5,cdztu33r,LAB1,0,410,410,Part2,Result,2023-06-06 18:01:28.923377,1,,,34.0,1,,0.0,1,-7,1,-2,103,1,1,1,1,1,1,5,0,0,3,1,-7,1,-2,103,1,,2,8i4us26m,,,,,0
6,rrfz9xv7,LAB09,0,410,410,Part2,Result,2023-06-06 18:01:30.196859,1,,,41.0,2,,1.0,1,-7,1,-2,103,1,1,0,0,0,1,3,1,1,3,1,-7,1,-2,103,1,,2,8i4us26m,,,,,0
7,cefo5bkh,LAB12,0,410,410,Part2,Result,2023-06-06 18:01:32.818481,1,,,55.0,1,,1.0,0,-9,6,0,100,1,0,1,1,0,1,5,1,1,4,0,-9,6,0,100,1,,2,8i4us26m,,,,,0
8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,-2,-11,2,0,94,0,0,0,1,0,1,2,1,0,4,0,-9,6,0,100,1,,2,8i4us26m,,,,,0
1,nl0lf9mk,LAB26,0,410,410,Part2,Result,2023-06-06 18:01:21.917600,1,,,57.0,1,,0.0,0,-12,0,-9,96,0,1,1,0,1,0,3,1,0,1,0,-12,0,-9,96,0,,3,8i4us26m,,,,,0
2,l9f93y7e,LAB29,0,410,410,Part2,Result,2023-06-06 18:01:23.971285,1,,,52.0,2,,0.0,0,-9,2,-2,89,1,0,0,1,1,1,3,0,0,1,0,-12,0,-9,96,0,,3,8i4us26m,,,,,0
